"","iter","eta","nrounds","max_depth","subsample","rmse","predict"
"6873",10,0.5,500,30,0.75,5.3999746,5.3405595845957
"6874",10,0.5,500,30,0.9,5.4085584,5.30342988530551
"6875",10,0.5,500,30,1,5.405304,5.31942092659533
"6876",10,0.5,1000,3,0.5,5.4363994,5.36639871155188
"6877",10,0.5,1000,3,0.6,5.4422172,5.34238424559766
"6878",10,0.5,1000,3,0.75,5.4391218,5.34731856257046
"6879",10,0.5,1000,3,0.9,5.440375,5.3099783191883
"6880",10,0.5,1000,3,1,5.4390476,5.31300098528028
"6881",10,0.5,1000,6,0.5,5.4191826,5.32493281896376
"6882",10,0.5,1000,6,0.6,5.3998376,5.29789083595651
"6883",10,0.5,1000,6,0.75,5.405378,5.2596192520686
"6884",10,0.5,1000,6,0.9,5.3981132,5.31337662400404
"6885",10,0.5,1000,6,1,5.3887262,5.3250541705012
"6886",10,0.5,1000,12,0.5,5.4279888,5.40505492082323
"6887",10,0.5,1000,12,0.6,5.426011,5.3590995479372
"6888",10,0.5,1000,12,0.75,5.4226684,5.29086305334386
"6889",10,0.5,1000,12,0.9,5.3935416,5.34363958840704
"6890",10,0.5,1000,12,1,5.404143,5.31942092659533
"6891",10,0.5,1000,20,0.5,5.424039,5.41151518809495
"6892",10,0.5,1000,20,0.6,5.4248552,5.36191172059847
"6893",10,0.5,1000,20,0.75,5.4105904,5.35122058487539
"6894",10,0.5,1000,20,0.9,5.3984642,5.3596633806344
"6895",10,0.5,1000,20,1,5.4119686,5.31942092659533
"6896",10,0.5,1000,30,0.5,5.433891,5.316886897581
"6897",10,0.5,1000,30,0.6,5.42705,5.3392102769923
"6898",10,0.5,1000,30,0.75,5.412089,5.34180520708829
"6899",10,0.5,1000,30,0.9,5.3984518,5.30622691462595
"6900",10,0.5,1000,30,1,5.4000042,5.31942092659533
"6901",10,0.75,20,3,0.5,3.4880662,3.37362844021976
"6902",10,0.75,20,3,0.6,3.4904298,3.33573342015374
"6903",10,0.75,20,3,0.75,3.4772768,3.37212161667433
"6904",10,0.75,20,3,0.9,3.4801184,3.35812556005511
"6905",10,0.75,20,3,1,3.4613806,3.35287606448753
"6906",10,0.75,20,6,0.5,3.4463938,3.24022468595625
"6907",10,0.75,20,6,0.6,3.4027576,3.38375220548586
"6908",10,0.75,20,6,0.75,3.4157494,3.36295123307724
"6909",10,0.75,20,6,0.9,3.4120088,3.2793972301299
"6910",10,0.75,20,6,1,3.3678486,3.28706498085725
"6911",10,0.75,20,12,0.5,3.4415204,3.32514056797784
"6912",10,0.75,20,12,0.6,3.418525,3.30759929633642
"6913",10,0.75,20,12,0.75,3.3526096,3.31942359958341
"6914",10,0.75,20,12,0.9,3.3754806,3.30523357551815
"6915",10,0.75,20,12,1,3.3707118,3.27695138454281
"6916",10,0.75,20,20,0.5,3.434941,3.29953171165064
"6917",10,0.75,20,20,0.6,3.4073378,3.39425100175205
"6918",10,0.75,20,20,0.75,3.4026888,3.39419944024885
"6919",10,0.75,20,20,0.9,3.3854476,3.30171878572283
"6920",10,0.75,20,20,1,3.3873692,3.27695138454281
"6921",10,0.75,20,30,0.5,3.4173454,3.28600600938729
"6922",10,0.75,20,30,0.6,3.4240094,3.34531294433885
"6923",10,0.75,20,30,0.75,3.4032956,3.29488266182687
"6924",10,0.75,20,30,0.9,3.3918304,3.26257903679491
"6925",10,0.75,20,30,1,3.3997182,3.27695138454281
"6926",10,0.75,200,3,0.5,3.5092078,3.34813406622451
"6927",10,0.75,200,3,0.6,3.503259,3.41780653113893
"6928",10,0.75,200,3,0.75,3.4614326,3.38934851536228
"6929",10,0.75,200,3,0.9,3.4712764,3.3449811725437
"6930",10,0.75,200,3,1,3.4760026,3.35287606448753
"6931",10,0.75,200,6,0.5,3.4132244,3.33064976416101
"6932",10,0.75,200,6,0.6,3.4309464,3.32806130348075
"6933",10,0.75,200,6,0.75,3.4348024,3.33907575553233
"6934",10,0.75,200,6,0.9,3.3860294,3.26560503318881
"6935",10,0.75,200,6,1,3.3997436,3.28706498085725
"6936",10,0.75,200,12,0.5,3.4413214,3.41797688123798
"6937",10,0.75,200,12,0.6,3.4281318,3.27497797537886
"6938",10,0.75,200,12,0.75,3.3964564,3.3959704619973
"6939",10,0.75,200,12,0.9,3.3826014,3.28915708518958
"6940",10,0.75,200,12,1,3.3836596,3.27695138454281
"6941",10,0.75,200,20,0.5,3.436512,3.40174433732598
"6942",10,0.75,200,20,0.6,3.4473516,3.27565839394395
"6943",10,0.75,200,20,0.75,3.4273186,3.31369591730381
"6944",10,0.75,200,20,0.9,3.388025,3.30307042246893
"6945",10,0.75,200,20,1,3.393158,3.27695138454281
"6946",10,0.75,200,30,0.5,3.4220904,3.43442340083009
"6947",10,0.75,200,30,0.6,3.4105678,3.27639409925706
"6948",10,0.75,200,30,0.75,3.3702768,3.39349221000263
"6949",10,0.75,200,30,0.9,3.4104042,3.27108474466242
"6950",10,0.75,200,30,1,3.3692878,3.27695138454281
"6951",10,0.75,500,3,0.5,3.5163452,3.33221964353875
"6952",10,0.75,500,3,0.6,3.4780286,3.34808879962273
"6953",10,0.75,500,3,0.75,3.4834916,3.34103151987139
"6954",10,0.75,500,3,0.9,3.4709478,3.36860961520758
"6955",10,0.75,500,3,1,3.474357,3.35287606448753
"6956",10,0.75,500,6,0.5,3.438523,3.29588149965419
"6957",10,0.75,500,6,0.6,3.459577,3.30087526621875
"6958",10,0.75,500,6,0.75,3.3857638,3.28061877871483
"6959",10,0.75,500,6,0.9,3.3961452,3.29971235062779
"6960",10,0.75,500,6,1,3.375526,3.28706498085725
"6961",10,0.75,500,12,0.5,3.4528536,3.33457313875336
"6962",10,0.75,500,12,0.6,3.4335474,3.30065895952326
"6963",10,0.75,500,12,0.75,3.4028732,3.31050942260713
"6964",10,0.75,500,12,0.9,3.3774942,3.35455548518707
"6965",10,0.75,500,12,1,3.3853226,3.27695138454281
"6966",10,0.75,500,20,0.5,3.4526978,3.4079955188787
"6967",10,0.75,500,20,0.6,3.4043516,3.34771649945241
"6968",10,0.75,500,20,0.75,3.3862894,3.29330067221641
"6969",10,0.75,500,20,0.9,3.3608986,3.32574502029628
"6970",10,0.75,500,20,1,3.3849714,3.27695138454281
"6971",10,0.75,500,30,0.5,3.4542416,3.35808236670824
"6972",10,0.75,500,30,0.6,3.4178218,3.42376438206291
"6973",10,0.75,500,30,0.75,3.4070982,3.2928105906062
"6974",10,0.75,500,30,0.9,3.392757,3.26478802167797
"6975",10,0.75,500,30,1,3.3675408,3.27695138454281
"6976",10,0.75,1000,3,0.5,3.5150714,3.44523486063127
"6977",10,0.75,1000,3,0.6,3.473044,3.37016105651516
"6978",10,0.75,1000,3,0.75,3.486446,3.43713137571487
"6979",10,0.75,1000,3,0.9,3.4752742,3.35477458446053
"6980",10,0.75,1000,3,1,3.4696628,3.35287606448753
"6981",10,0.75,1000,6,0.5,3.4581736,3.37000933642792
"6982",10,0.75,1000,6,0.6,3.3981448,3.30314711910074
"6983",10,0.75,1000,6,0.75,3.3979904,3.33292188112513
"6984",10,0.75,1000,6,0.9,3.3967214,3.32323870175333
"6985",10,0.75,1000,6,1,3.3651684,3.28706498085725
"6986",10,0.75,1000,12,0.5,3.4451438,3.42118770692986
"6987",10,0.75,1000,12,0.6,3.4242008,3.29072730005391
"6988",10,0.75,1000,12,0.75,3.4269444,3.2974520618239
"6989",10,0.75,1000,12,0.9,3.406757,3.32815680840396
"6990",10,0.75,1000,12,1,3.4006288,3.27695138454281
"6991",10,0.75,1000,20,0.5,3.4486134,3.33703543886719
"6992",10,0.75,1000,20,0.6,3.409857,3.22448538982832
"6993",10,0.75,1000,20,0.75,3.400551,3.35809542655171
"6994",10,0.75,1000,20,0.9,3.393173,3.30592862637072
"6995",10,0.75,1000,20,1,3.377465,3.27695138454281
"6996",10,0.75,1000,30,0.5,3.4522302,3.44875998186469
"6997",10,0.75,1000,30,0.6,3.4167426,3.40962718212227
"6998",10,0.75,1000,30,0.75,3.380924,3.30310455069424
"6999",10,0.75,1000,30,0.9,3.3747474,3.3308188797878
"7000",10,0.75,1000,30,1,3.3764814,3.27695138454281
"7001",11,0.01,20,3,0.5,9.8651866,10.1367935457754
"7002",11,0.01,20,3,0.6,9.865355,10.1362487289255
"7003",11,0.01,20,3,0.75,9.865037,10.1367111263863
"7004",11,0.01,20,3,0.9,9.8654196,10.1363980861294
"7005",11,0.01,20,3,1,9.8653186,10.136469528106
"7006",11,0.01,20,6,0.5,9.8656186,10.1355862938445
"7007",11,0.01,20,6,0.6,9.8650482,10.134933341323
"7008",11,0.01,20,6,0.75,9.86499,10.1348939105145
"7009",11,0.01,20,6,0.9,9.8646312,10.1354758522604
"7010",11,0.01,20,6,1,9.8647466,10.1353449912535
"7011",11,0.01,20,12,0.5,9.8656764,10.1346629234922
"7012",11,0.01,20,12,0.6,9.864457,10.1353113965841
"7013",11,0.01,20,12,0.75,9.8650376,10.1346021236071
"7014",11,0.01,20,12,0.9,9.8643434,10.135165815246
"7015",11,0.01,20,12,1,9.8646144,10.1352270961403
"7016",11,0.01,20,20,0.5,9.8652958,10.1362119652929
"7017",11,0.01,20,20,0.6,9.8649072,10.1353833836987
"7018",11,0.01,20,20,0.75,9.8647152,10.135525980401
"7019",11,0.01,20,20,0.9,9.8649522,10.1359708238345
"7020",11,0.01,20,20,1,9.8649876,10.1352270961403
"7021",11,0.01,20,30,0.5,9.8645426,10.136918422575
"7022",11,0.01,20,30,0.6,9.8648982,10.1359057399484
"7023",11,0.01,20,30,0.75,9.8647634,10.1354937933372
"7024",11,0.01,20,30,0.9,9.865039,10.134969402023
"7025",11,0.01,20,30,1,9.8650192,10.1352270961403
"7026",11,0.01,200,3,0.5,9.8657566,10.1366483172576
"7027",11,0.01,200,3,0.6,9.8639806,10.1367014091602
"7028",11,0.01,200,3,0.75,9.8653266,10.1364694483188
"7029",11,0.01,200,3,0.9,9.8651022,10.1367531278232
"7030",11,0.01,200,3,1,9.865707,10.136469528106
"7031",11,0.01,200,6,0.5,9.8651046,10.1354464372147
"7032",11,0.01,200,6,0.6,9.8646968,10.1362884409475
"7033",11,0.01,200,6,0.75,9.8645046,10.1354119045378
"7034",11,0.01,200,6,0.9,9.8649388,10.135633054789
"7035",11,0.01,200,6,1,9.864855,10.1353449912535
"7036",11,0.01,200,12,0.5,9.8656214,10.1360299652196
"7037",11,0.01,200,12,0.6,9.864463,10.1350067139587
"7038",11,0.01,200,12,0.75,9.8656198,10.1357013752328
"7039",11,0.01,200,12,0.9,9.8639748,10.13529506872
"7040",11,0.01,200,12,1,9.8644816,10.1352270961403
"7041",11,0.01,200,20,0.5,9.8654174,10.1333889250569
"7042",11,0.01,200,20,0.6,9.864173,10.1368235750576
"7043",11,0.01,200,20,0.75,9.8647566,10.135615024248
"7044",11,0.01,200,20,0.9,9.8641472,10.135522783748
"7045",11,0.01,200,20,1,9.8645332,10.1352270961403
"7046",11,0.01,200,30,0.5,9.865144,10.1359985739226
"7047",11,0.01,200,30,0.6,9.8650168,10.1354056555696
"7048",11,0.01,200,30,0.75,9.8648956,10.1361813080353
"7049",11,0.01,200,30,0.9,9.8639096,10.1351062220028
"7050",11,0.01,200,30,1,9.8647288,10.1352270961403
"7051",11,0.01,500,3,0.5,9.863616,10.1387989407917
"7052",11,0.01,500,3,0.6,9.8654534,10.1373772141401
"7053",11,0.01,500,3,0.75,9.8652716,10.1361901057612
"7054",11,0.01,500,3,0.9,9.8652166,10.1364818002169
"7055",11,0.01,500,3,1,9.8641808,10.136469528106
"7056",11,0.01,500,6,0.5,9.86455,10.1375008718282
"7057",11,0.01,500,6,0.6,9.86556,10.1358169176089
"7058",11,0.01,500,6,0.75,9.8647542,10.1354973088272
"7059",11,0.01,500,6,0.9,9.8651292,10.136006320998
"7060",11,0.01,500,6,1,9.8640678,10.1353449912535
"7061",11,0.01,500,12,0.5,9.8658688,10.1364543373545
"7062",11,0.01,500,12,0.6,9.8633358,10.1362256772789
"7063",11,0.01,500,12,0.75,9.8637642,10.1349833059929
"7064",11,0.01,500,12,0.9,9.864893,10.1348188628933
"7065",11,0.01,500,12,1,9.8640444,10.1352270961403
"7066",11,0.01,500,20,0.5,9.8646756,10.1362230802614
"7067",11,0.01,500,20,0.6,9.8654728,10.1348115855633
"7068",11,0.01,500,20,0.75,9.8630588,10.1350428619021
"7069",11,0.01,500,20,0.9,9.8645698,10.1345147019048
"7070",11,0.01,500,20,1,9.8650832,10.1352270961403
"7071",11,0.01,500,30,0.5,9.865747,10.1352053056231
"7072",11,0.01,500,30,0.6,9.863836,10.1350562846558
"7073",11,0.01,500,30,0.75,9.8649512,10.1353733364767
"7074",11,0.01,500,30,0.9,9.8651228,10.1349103513738
"7075",11,0.01,500,30,1,9.8648272,10.1352270961403
"7076",11,0.01,1000,3,0.5,9.8660346,10.1373540296308
"7077",11,0.01,1000,3,0.6,9.8655364,10.1374493646323
"7078",11,0.01,1000,3,0.75,9.864993,10.136437769303
"7079",11,0.01,1000,3,0.9,9.8647916,10.1366014524142
"7080",11,0.01,1000,3,1,9.8653472,10.136469528106
"7081",11,0.01,1000,6,0.5,9.8644994,10.1343881882698
"7082",11,0.01,1000,6,0.6,9.864753,10.1343402409378
"7083",11,0.01,1000,6,0.75,9.8654928,10.1351368452861
"7084",11,0.01,1000,6,0.9,9.8650196,10.135204625613
"7085",11,0.01,1000,6,1,9.865198,10.1353449912535
"7086",11,0.01,1000,12,0.5,9.8654582,10.1367027389446
"7087",11,0.01,1000,12,0.6,9.8654792,10.1359287333474
"7088",11,0.01,1000,12,0.75,9.8644892,10.135278994162
"7089",11,0.01,1000,12,0.9,9.8654182,10.1355465499319
"7090",11,0.01,1000,12,1,9.8640118,10.1352270961403
"7091",11,0.01,1000,20,0.5,9.8633294,10.1362243920225
"7092",11,0.01,1000,20,0.6,9.864731,10.1356471475451
"7093",11,0.01,1000,20,0.75,9.8642084,10.1350715184662
"7094",11,0.01,1000,20,0.9,9.865253,10.13580697899
"7095",11,0.01,1000,20,1,9.864676,10.1352270961403
"7096",11,0.01,1000,30,0.5,9.8654028,10.1364089909279
"7097",11,0.01,1000,30,0.6,9.8651542,10.134865655604
"7098",11,0.01,1000,30,0.75,9.8641932,10.1353808240425
"7099",11,0.01,1000,30,0.9,9.864801,10.1351354162276
"7100",11,0.01,1000,30,1,9.8637152,10.1352270961403
"7101",11,0.1,20,3,0.5,9.0315322,9.31203505487268
"7102",11,0.1,20,3,0.6,9.0299332,9.29720492579036
"7103",11,0.1,20,3,0.75,9.0290344,9.29547329894006
"7104",11,0.1,20,3,0.9,9.031367,9.29729831978864
"7105",11,0.1,20,3,1,9.0297404,9.29553858694327
"7106",11,0.1,20,6,0.5,9.02602,9.29457657465393
"7107",11,0.1,20,6,0.6,9.0226164,9.2810836065734
"7108",11,0.1,20,6,0.75,9.0251412,9.28543743182352
"7109",11,0.1,20,6,0.9,9.02359,9.28446114166742
"7110",11,0.1,20,6,1,9.0213806,9.28382113231991
"7111",11,0.1,20,12,0.5,9.024963,9.2841576922617
"7112",11,0.1,20,12,0.6,9.02824,9.28750549611997
"7113",11,0.1,20,12,0.75,9.0234614,9.2825633818483
"7114",11,0.1,20,12,0.9,9.0217714,9.28976378095768
"7115",11,0.1,20,12,1,9.0198526,9.28262856033231
"7116",11,0.1,20,20,0.5,9.0308386,9.2759168786382
"7117",11,0.1,20,20,0.6,9.027512,9.2841089607072
"7118",11,0.1,20,20,0.75,9.0262478,9.28763724744479
"7119",11,0.1,20,20,0.9,9.024105,9.28113030124121
"7120",11,0.1,20,20,1,9.0255044,9.28262856033231
"7121",11,0.1,20,30,0.5,9.0308358,9.28838740092203
"7122",11,0.1,20,30,0.6,9.0284004,9.29344926948667
"7123",11,0.1,20,30,0.75,9.0236842,9.27803986908926
"7124",11,0.1,20,30,0.9,9.0255792,9.28179965960776
"7125",11,0.1,20,30,1,9.022668,9.28262856033231
"7126",11,0.1,200,3,0.5,9.0304918,9.30019112725941
"7127",11,0.1,200,3,0.6,9.0249444,9.29775479852348
"7128",11,0.1,200,3,0.75,9.0304432,9.29986536804897
"7129",11,0.1,200,3,0.9,9.0287536,9.29253884499072
"7130",11,0.1,200,3,1,9.0292594,9.29553858694327
"7131",11,0.1,200,6,0.5,9.0227604,9.28458843541775
"7132",11,0.1,200,6,0.6,9.0301672,9.28907551088616
"7133",11,0.1,200,6,0.75,9.0238392,9.27867963285616
"7134",11,0.1,200,6,0.9,9.024754,9.28727024451567
"7135",11,0.1,200,6,1,9.022798,9.28382113231991
"7136",11,0.1,200,12,0.5,9.0284972,9.29249292594437
"7137",11,0.1,200,12,0.6,9.0244772,9.29596550665629
"7138",11,0.1,200,12,0.75,9.02524,9.28461318038079
"7139",11,0.1,200,12,0.9,9.024681,9.28599808526412
"7140",11,0.1,200,12,1,9.0260124,9.28262856033231
"7141",11,0.1,200,20,0.5,9.0256832,9.2813610924626
"7142",11,0.1,200,20,0.6,9.0284436,9.28776275155577
"7143",11,0.1,200,20,0.75,9.030717,9.28566672270192
"7144",11,0.1,200,20,0.9,9.0207242,9.27712340012057
"7145",11,0.1,200,20,1,9.0233688,9.28262856033231
"7146",11,0.1,200,30,0.5,9.0271462,9.28044079783153
"7147",11,0.1,200,30,0.6,9.0319622,9.29744302501376
"7148",11,0.1,200,30,0.75,9.0218038,9.28297959866999
"7149",11,0.1,200,30,0.9,9.0237498,9.29018493200752
"7150",11,0.1,200,30,1,9.0230158,9.28262856033231
"7151",11,0.1,500,3,0.5,9.027021,9.29628475989147
"7152",11,0.1,500,3,0.6,9.0308184,9.30493589645814
"7153",11,0.1,500,3,0.75,9.0356504,9.29728951669006
"7154",11,0.1,500,3,0.9,9.0284706,9.29351765694321
"7155",11,0.1,500,3,1,9.0298678,9.29553858694327
"7156",11,0.1,500,6,0.5,9.0278048,9.27709843838268
"7157",11,0.1,500,6,0.6,9.0268292,9.29307230498445
"7158",11,0.1,500,6,0.75,9.023798,9.27966648736519
"7159",11,0.1,500,6,0.9,9.0239242,9.28505584213144
"7160",11,0.1,500,6,1,9.0242498,9.28382113231991
"7161",11,0.1,500,12,0.5,9.0314104,9.28573046623028
"7162",11,0.1,500,12,0.6,9.0292574,9.28493743092519
"7163",11,0.1,500,12,0.75,9.0259802,9.29000413831983
"7164",11,0.1,500,12,0.9,9.0223126,9.28640940229448
"7165",11,0.1,500,12,1,9.0244432,9.28262856033231
"7166",11,0.1,500,20,0.5,9.033295,9.29181110282497
"7167",11,0.1,500,20,0.6,9.0279434,9.28908762016526
"7168",11,0.1,500,20,0.75,9.0211448,9.28545005484602
"7169",11,0.1,500,20,0.9,9.0251368,9.28445042985138
"7170",11,0.1,500,20,1,9.0230128,9.28262856033231
"7171",11,0.1,500,30,0.5,9.0247144,9.29414528472383
"7172",11,0.1,500,30,0.6,9.025166,9.27782262635391
"7173",11,0.1,500,30,0.75,9.0239024,9.2906186240028
"7174",11,0.1,500,30,0.9,9.0250352,9.28619313587154
"7175",11,0.1,500,30,1,9.0201316,9.28262856033231
"7176",11,0.1,1000,3,0.5,9.0335274,9.29942758887702
"7177",11,0.1,1000,3,0.6,9.0292274,9.30331797911812
"7178",11,0.1,1000,3,0.75,9.0306266,9.29648135431098
"7179",11,0.1,1000,3,0.9,9.0315086,9.29294200364612
"7180",11,0.1,1000,3,1,9.0297986,9.29553858694327
"7181",11,0.1,1000,6,0.5,9.02813,9.29404200707319
"7182",11,0.1,1000,6,0.6,9.0273322,9.28685925267192
"7183",11,0.1,1000,6,0.75,9.0239052,9.29068903574079
"7184",11,0.1,1000,6,0.9,9.024583,9.28469551988291
"7185",11,0.1,1000,6,1,9.0252104,9.28382113231991
"7186",11,0.1,1000,12,0.5,9.0264922,9.2927684275628
"7187",11,0.1,1000,12,0.6,9.0268506,9.28606197256665
"7188",11,0.1,1000,12,0.75,9.0249982,9.27374933029222
"7189",11,0.1,1000,12,0.9,9.022749,9.27924754701636
"7190",11,0.1,1000,12,1,9.0245496,9.28262856033231
"7191",11,0.1,1000,20,0.5,9.026813,9.29631472988395
"7192",11,0.1,1000,20,0.6,9.0236658,9.29493369426102
"7193",11,0.1,1000,20,0.75,9.0250918,9.28586324137082
"7194",11,0.1,1000,20,0.9,9.0244136,9.27611450615868
"7195",11,0.1,1000,20,1,9.0225866,9.28262856033231
"7196",11,0.1,1000,30,0.5,9.0298548,9.29053947222172
"7197",11,0.1,1000,30,0.6,9.0268836,9.28371438259096
"7198",11,0.1,1000,30,0.75,9.024407,9.28498353154569
"7199",11,0.1,1000,30,0.9,9.0239714,9.28061650879533
"7200",11,0.1,1000,30,1,9.0262434,9.28262856033231
"7201",11,0.2,20,3,0.5,8.1169296,8.37823885545934
"7202",11,0.2,20,3,0.6,8.1030164,8.37529113329897
"7203",11,0.2,20,3,0.75,8.1068672,8.37430334768282
"7204",11,0.2,20,3,0.9,8.1081432,8.36973131650177
"7205",11,0.2,20,3,1,8.1121618,8.36734305344034
"7206",11,0.2,20,6,0.5,8.1095844,8.34854457122694
"7207",11,0.2,20,6,0.6,8.1047538,8.34803568960074
"7208",11,0.2,20,6,0.75,8.0999944,8.33049682625865
"7209",11,0.2,20,6,0.9,8.096265,8.33256721616367
"7210",11,0.2,20,6,1,8.0894948,8.34265114730064
"7211",11,0.2,20,12,0.5,8.0989164,8.3389885111932
"7212",11,0.2,20,12,0.6,8.0972446,8.35886394104578
"7213",11,0.2,20,12,0.75,8.0899418,8.36168620632829
"7214",11,0.2,20,12,0.9,8.0993212,8.35331543885697
"7215",11,0.2,20,12,1,8.100217,8.34023065995227
"7216",11,0.2,20,20,0.5,8.1044544,8.36314613805702
"7217",11,0.2,20,20,0.6,8.0966174,8.31454227985717
"7218",11,0.2,20,20,0.75,8.0988976,8.34043602599433
"7219",11,0.2,20,20,0.9,8.0971278,8.32902158705974
"7220",11,0.2,20,20,1,8.0965062,8.34023065995227
"7221",11,0.2,20,30,0.5,8.0980758,8.34693245081327
"7222",11,0.2,20,30,0.6,8.1013002,8.33490059358491
"7223",11,0.2,20,30,0.75,8.0971986,8.33854415753293
"7224",11,0.2,20,30,0.9,8.0928104,8.34472256233936
"7225",11,0.2,20,30,1,8.0970742,8.34023065995227
"7226",11,0.2,200,3,0.5,8.1016308,8.38812853403655
"7227",11,0.2,200,3,0.6,8.1021084,8.37753681449809
"7228",11,0.2,200,3,0.75,8.1005114,8.37090319088387
"7229",11,0.2,200,3,0.9,8.1099636,8.36549165992198
"7230",11,0.2,200,3,1,8.1076542,8.36734305344034
"7231",11,0.2,200,6,0.5,8.1029334,8.33621291301173
"7232",11,0.2,200,6,0.6,8.0990902,8.35178860032884
"7233",11,0.2,200,6,0.75,8.1032344,8.34110703701065
"7234",11,0.2,200,6,0.9,8.0935444,8.35464226612605
"7235",11,0.2,200,6,1,8.0949598,8.34265114730064
"7236",11,0.2,200,12,0.5,8.1032416,8.34887006340974
"7237",11,0.2,200,12,0.6,8.1043434,8.32611983069336
"7238",11,0.2,200,12,0.75,8.0932218,8.33831477669814
"7239",11,0.2,200,12,0.9,8.0946924,8.35572665704295
"7240",11,0.2,200,12,1,8.0953294,8.34023065995227
"7241",11,0.2,200,20,0.5,8.1032044,8.35016128808757
"7242",11,0.2,200,20,0.6,8.0956164,8.3508247518198
"7243",11,0.2,200,20,0.75,8.0942364,8.34432727349818
"7244",11,0.2,200,20,0.9,8.0996474,8.34061791355589
"7245",11,0.2,200,20,1,8.096561,8.34023065995227
"7246",11,0.2,200,30,0.5,8.104511,8.3631041489984
"7247",11,0.2,200,30,0.6,8.0994138,8.34614913647956
"7248",11,0.2,200,30,0.75,8.0953482,8.3380414505312
"7249",11,0.2,200,30,0.9,8.104283,8.33132447071653
"7250",11,0.2,200,30,1,8.0970478,8.34023065995227
"7251",11,0.2,500,3,0.5,8.1064314,8.35682517158848
"7252",11,0.2,500,3,0.6,8.10623,8.35149942856258
"7253",11,0.2,500,3,0.75,8.1170096,8.37822150196993
"7254",11,0.2,500,3,0.9,8.1029844,8.37244924474652
"7255",11,0.2,500,3,1,8.1169754,8.36734305344034
"7256",11,0.2,500,6,0.5,8.1056854,8.3489924262989
"7257",11,0.2,500,6,0.6,8.101087,8.34263711978687
"7258",11,0.2,500,6,0.75,8.0937224,8.34929248736053
"7259",11,0.2,500,6,0.9,8.0961826,8.33267455998015
"7260",11,0.2,500,6,1,8.0945932,8.34265114730064
"7261",11,0.2,500,12,0.5,8.1190066,8.33149645464728
"7262",11,0.2,500,12,0.6,8.0969842,8.35821751390778
"7263",11,0.2,500,12,0.75,8.1106738,8.34940766843983
"7264",11,0.2,500,12,0.9,8.0982284,8.35264175590983
"7265",11,0.2,500,12,1,8.0958132,8.34023065995227
"7266",11,0.2,500,20,0.5,8.0989522,8.35018965204902
"7267",11,0.2,500,20,0.6,8.0966682,8.33436537210815
"7268",11,0.2,500,20,0.75,8.0987816,8.34650764159043
"7269",11,0.2,500,20,0.9,8.1033564,8.34458955373191
"7270",11,0.2,500,20,1,8.0924606,8.34023065995227
"7271",11,0.2,500,30,0.5,8.1092182,8.36386303569346
"7272",11,0.2,500,30,0.6,8.1065644,8.37912832632986
"7273",11,0.2,500,30,0.75,8.1052184,8.3458952663153
"7274",11,0.2,500,30,0.9,8.09813,8.35389915424748
"7275",11,0.2,500,30,1,8.0937334,8.34023065995227
"7276",11,0.2,1000,3,0.5,8.102917,8.36174513582771
"7277",11,0.2,1000,3,0.6,8.1144358,8.36941986829296
"7278",11,0.2,1000,3,0.75,8.109277,8.36167584450071
"7279",11,0.2,1000,3,0.9,8.1088256,8.36656402285622
"7280",11,0.2,1000,3,1,8.1120956,8.36734305344034
"7281",11,0.2,1000,6,0.5,8.1239082,8.34864375282526
"7282",11,0.2,1000,6,0.6,8.10451,8.34158857581185
"7283",11,0.2,1000,6,0.75,8.1030484,8.33437594447499
"7284",11,0.2,1000,6,0.9,8.093152,8.34124630263793
"7285",11,0.2,1000,6,1,8.0903056,8.34265114730064
"7286",11,0.2,1000,12,0.5,8.1203002,8.36677985411142
"7287",11,0.2,1000,12,0.6,8.1072024,8.3399425222167
"7288",11,0.2,1000,12,0.75,8.0946718,8.35661143881585
"7289",11,0.2,1000,12,0.9,8.0954316,8.34488738688034
"7290",11,0.2,1000,12,1,8.098564,8.34023065995227
"7291",11,0.2,1000,20,0.5,8.1236024,8.34084901229228
"7292",11,0.2,1000,20,0.6,8.095726,8.33672541845529
"7293",11,0.2,1000,20,0.75,8.1054394,8.35050408848758
"7294",11,0.2,1000,20,0.9,8.0892776,8.33610976741233
"7295",11,0.2,1000,20,1,8.0958916,8.34023065995227
"7296",11,0.2,1000,30,0.5,8.111605,8.3434531633432
"7297",11,0.2,1000,30,0.6,8.0978186,8.35866292030342
"7298",11,0.2,1000,30,0.75,8.093303,8.34357355520194
"7299",11,0.2,1000,30,0.9,8.095333,8.34857354566441
"7300",11,0.2,1000,30,1,8.0922832,8.34023065995227
"7301",11,0.3,20,3,0.5,7.2058558,7.44204326858785
"7302",11,0.3,20,3,0.6,7.1969656,7.44383466887181
"7303",11,0.3,20,3,0.75,7.2015316,7.46283301085035
"7304",11,0.3,20,3,0.9,7.1985906,7.44874209543784
"7305",11,0.3,20,3,1,7.2025162,7.44799247676572
"7306",11,0.3,20,6,0.5,7.1956302,7.41033329929499
"7307",11,0.3,20,6,0.6,7.1938366,7.43231468512885
"7308",11,0.3,20,6,0.75,7.18359,7.40952526356527
"7309",11,0.3,20,6,0.9,7.1832756,7.41005555773593
"7310",11,0.3,20,6,1,7.1794396,7.40863659595933
"7311",11,0.3,20,12,0.5,7.1921476,7.44788373172497
"7312",11,0.3,20,12,0.6,7.1893116,7.44094865183018
"7313",11,0.3,20,12,0.75,7.1824108,7.40554027748186
